run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,ops_stage_1,receptor,1826.25,5.0,41.46712923522095
stage_c_forward,ops_stage_2,receptor,365.25,6.0,41.27285701095638
stage_c_forward,ops_stage_2,receptor,730.5,7.0,41.12937675401044
stage_c_forward,ops_stage_2,receptor,1095.75,8.0,41.03193020436128
stage_c_forward,ops_stage_2,receptor,1461.0,9.0,40.961158484010326
stage_c_forward,ops_stage_2,receptor,1826.25,10.0,40.90624903464999
stage_c_forward,ops_stage_3,receptor,365.25,11.0,40.72380642691563
stage_c_forward,ops_stage_3,receptor,730.5,12.0,40.58848848871335
stage_c_forward,ops_stage_3,receptor,1095.75,13.0,40.495077538808935
stage_c_forward,ops_stage_3,receptor,1461.0,14.0,40.42441767636487
stage_c_forward,ops_stage_3,receptor,1826.25,15.0,40.36966418284302
stage_c_forward,ops_stage_4,receptor,365.25,16.0,40.29193982022761
stage_c_forward,ops_stage_4,receptor,730.5,17.0,40.230860707886286
stage_c_forward,ops_stage_4,receptor,1095.75,18.0,40.18543130867498
stage_c_forward,ops_stage_4,receptor,1461.0,19.0,40.15033713151967
stage_c_forward,ops_stage_4,receptor,1826.25,20.0,40.12223208165198
stage_c_forward,recovery,receptor,365.25,21.0,40.339662822306195
stage_c_forward,recovery,receptor,730.5,22.0,40.53839479750718
stage_c_forward,recovery,receptor,1095.75,23.0,40.68969321690659
stage_c_forward,recovery,receptor,1461.0,24.0,40.81185872033472
stage_c_forward,recovery,receptor,1826.25,25.0,40.9144501736303
stage_c_forward,recovery,receptor,2191.5,26.0,41.0029644523232
stage_c_forward,recovery,receptor,2556.75,27.0,41.08059152540233
stage_c_forward,recovery,receptor,2922.0,28.0,41.14920150249154
stage_c_forward,recovery,receptor,3287.25,29.0,41.20995352385371
stage_c_forward,recovery,receptor,3652.5,30.0,41.26354170969409
stage_c_forward,recovery,receptor,4017.75,31.0,41.310077429219575
stage_c_forward,recovery,receptor,4383.0,32.0,41.3501417655468
stage_c_forward,recovery,receptor,4748.25,33.0,41.38499707083264
stage_c_forward,recovery,receptor,5113.5,34.0,41.415703930742204
stage_c_forward,recovery,receptor,5478.75,35.0,41.44306888496412
stage_c_forward,recovery,receptor,5844.0,36.0,41.467620551659664
stage_c_forward,recovery,receptor,6209.25,37.0,41.489693277310906
