run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,ops_stage_4,receptor,365.25,16.0,40.72039008249735
stage_c_forward,ops_stage_4,receptor,730.5,17.0,40.68563983113785
stage_c_forward,ops_stage_4,receptor,1095.75,18.0,40.6559378004633
stage_c_forward,ops_stage_4,receptor,1461.0,19.0,40.630415887509734
stage_c_forward,ops_stage_4,receptor,1826.25,20.0,40.608713204926104
stage_c_forward,recovery,receptor,365.25,21.0,40.64406511697908
stage_c_forward,recovery,receptor,730.5,22.0,40.7160169660222
stage_c_forward,recovery,receptor,1095.75,23.0,40.79815446922955
stage_c_forward,recovery,receptor,1461.0,24.0,40.878390631110726
stage_c_forward,recovery,receptor,1826.25,25.0,40.95524768920172
stage_c_forward,recovery,receptor,2191.5,26.0,41.02759268364538
stage_c_forward,recovery,receptor,2556.75,27.0,41.094814317171334
stage_c_forward,recovery,receptor,2922.0,28.0,41.15659690738342
stage_c_forward,recovery,receptor,3287.25,29.0,41.21279984021693
stage_c_forward,recovery,receptor,3652.5,30.0,41.263327367385294
stage_c_forward,recovery,receptor,4017.75,31.0,41.30772801080738
stage_c_forward,recovery,receptor,4383.0,32.0,41.346126175370365
stage_c_forward,recovery,receptor,4748.25,33.0,41.37992646008874
stage_c_forward,recovery,receptor,5113.5,34.0,41.410237463502554
stage_c_forward,recovery,receptor,5478.75,35.0,41.437681813271034
stage_c_forward,recovery,receptor,5844.0,36.0,41.46261157147304
